Country,Year,num_sequences,variant_dominant,num_sequences_per_1M,num_sequences_cumulative,num_sequences_cumulative_per_1M
Togo,545,8,,0.9,235,26.57
Togo,559,73,Delta,8.25,308,34.82
Togo,573,50,Delta,5.65,358,40.47
Togo,587,47,Delta,5.31,405,45.78
Togo,601,66,Delta,7.46,471,53.24
Togo,615,6,,0.68,477,53.92
Togo,643,12,,1.36,489,55.28
Togo,657,6,,0.68,495,55.96
Togo,699,21,,2.37,516,58.33
Togo,713,42,Omicron (BA.1),4.75,558,63.08
Togo,727,59,Omicron (BA.1),6.67,617,69.75
Togo,741,6,,0.68,623,70.43
Togo,755,14,,1.58,637,72.01
Togo,769,8,,0.9,645,72.91
Togo,853,5,,0.57,650,73.48
Togo,867,1,,0.11,651,73.59
Togo,881,7,,0.79,658,74.38
Togo,895,19,,2.15,677,76.53
Togo,909,22,,2.49,699,79.02
Togo,923,14,,1.58,713,80.6
Togo,937,9,,1.02,722,81.62
Togo,951,5,,0.57,727,82.19
Togo,965,8,,0.9,735,83.09
Togo,979,9,,1.02,744,84.11
Togo,993,10,,1.13,754,85.24
Togo,1007,15,,1.7,769,86.94
Togo,1021,7,,0.79,776,87.73
Togo,1035,1,,0.11,777,87.84
Togo,1133,1,,0.11,778,87.95
Togo,1147,4,,0.45,782,88.4
Togo,1161,8,,0.9,790,89.3
Togo,1175,4,,0.45,794,89.75
Togo,1189,2,,0.23,796,89.98
Togo,1203,1,,0.11,797,90.09
Togo,1217,1,,0.11,798,90.2
Togo,1231,3,,0.34,801,90.54
Trinidad and Tobago,209,2,,1.31,2,1.31
Trinidad and Tobago,223,10,,6.53,12,7.84
Trinidad and Tobago,237,3,,1.96,15,9.8
Trinidad and Tobago,251,4,,2.61,19,12.41
Trinidad and Tobago,293,1,,0.65,20,13.06
Trinidad and Tobago,307,6,,3.92,26,16.98
Trinidad and Tobago,321,9,,5.88,35,22.86
Trinidad and Tobago,349,1,,0.65,36,23.51
Trinidad and Tobago,377,4,,2.61,40,26.12
Trinidad and Tobago,405,4,,2.61,44,28.73
Trinidad and Tobago,433,14,,9.14,58,37.87
Trinidad and Tobago,447,19,,12.41,77,50.28
Trinidad and Tobago,461,43,Others,28.09,120,78.37
Trinidad and Tobago,475,163,Gamma,106.46,283,184.83
Trinidad and Tobago,489,26,,16.98,309,201.81
Trinidad and Tobago,503,16,,10.45,325,212.26
Trinidad and Tobago,517,11,,7.18,336,219.44
Trinidad and Tobago,531,4,,2.61,340,222.05
Trinidad and Tobago,545,3,,1.96,343,224.01
Trinidad and Tobago,559,44,Gamma,28.74,387,252.75
Trinidad and Tobago,573,104,Gamma,67.93,491,320.68
Trinidad and Tobago,587,106,Gamma,69.23,597,389.91
Trinidad and Tobago,601,82,Gamma,53.56,679,443.47
Trinidad and Tobago,615,22,,14.37,701,457.84
Trinidad and Tobago,629,38,Delta,24.82,739,482.66
Trinidad and Tobago,643,93,Delta,60.74,832,543.4
Trinidad and Tobago,657,66,Delta,43.11,898,586.51
Trinidad and Tobago,671,103,Delta,67.27,1001,653.78
Trinidad and Tobago,685,67,Delta,43.76,1068,697.54
Trinidad and Tobago,699,81,Delta,52.91,1149,750.45
Trinidad and Tobago,713,46,Delta,30.04,1195,780.49
Trinidad and Tobago,727,112,Delta,73.15,1307,853.64
Trinidad and Tobago,741,111,Omicron (BA.1),72.5,1418,926.14
Trinidad and Tobago,755,84,Omicron (BA.1),54.86,1502,981.0
Trinidad and Tobago,769,46,Omicron (BA.1),30.04,1548,1011.04
Trinidad and Tobago,783,42,Omicron (BA.1),27.43,1590,1038.47
Trinidad and Tobago,797,33,Omicron (BA.2),21.55,1623,1060.02
Trinidad and Tobago,811,19,,12.41,1642,1072.43
Trinidad and Tobago,825,32,Omicron (BA.2),20.9,1674,1093.33
Trinidad and Tobago,839,39,Omicron (BA.2),25.47,1713,1118.8
Trinidad and Tobago,853,85,Omicron (BA.2),55.52,1798,1174.32
Trinidad and Tobago,867,73,Omicron (BA.2),47.68,1871,1222.0
Trinidad and Tobago,881,35,Omicron (BA.2),22.86,1906,1244.86
Trinidad and Tobago,895,60,Omicron (BA.2),39.19,1966,1284.05
Trinidad and Tobago,909,105,Omicron (BA.5),68.58,2071,1352.63
Trinidad and Tobago,923,169,Omicron (BA.5),110.38,2240,1463.01
Trinidad and Tobago,937,159,Omicron (BA.5),103.85,2399,1566.86
Trinidad and Tobago,951,111,Omicron (BA.5),72.5,2510,1639.36
Trinidad and Tobago,965,66,Omicron (BA.5),43.11,2576,1682.47
Trinidad and Tobago,979,76,Omicron (BA.5),49.64,2652,1732.11
Trinidad and Tobago,993,53,Omicron (BA.5),34.62,2705,1766.73
Trinidad and Tobago,1007,43,Omicron (BA.5),28.09,2748,1794.82
Trinidad and Tobago,1021,28,,18.29,2776,1813.11
Trinidad and Tobago,1035,34,Omicron (BQ.1),22.21,2810,1835.32
Trinidad and Tobago,1049,38,Omicron (BQ.1),24.82,2848,1860.14
Trinidad and Tobago,1063,25,,16.33,2873,1876.47
Trinidad and Tobago,1077,51,Omicron (BQ.1),33.31,2924,1909.78
Trinidad and Tobago,1091,94,Omicron (BA.2.75),61.4,3018,1971.18
Trinidad and Tobago,1105,56,Omicron (BA.2.75),36.58,3074,2007.76
Trinidad and Tobago,1119,41,Omicron (XBB.1.5),26.78,3115,2034.54
Trinidad and Tobago,1133,16,,10.45,3131,2044.99
Trinidad and Tobago,1147,42,Omicron (XBB.1.5),27.43,3173,2072.42
Trinidad and Tobago,1161,22,,14.37,3195,2086.79
Trinidad and Tobago,1175,7,,4.57,3202,2091.36
Trinidad and Tobago,1189,26,,16.98,3228,2108.34
Trinidad and Tobago,1203,10,,6.53,3238,2114.87
Trinidad and Tobago,1217,1,,0.65,3239,2115.52
Trinidad and Tobago,1231,1,,0.65,3240,2116.17
Trinidad and Tobago,1259,4,,2.61,3244,2118.78
Trinidad and Tobago,1273,10,,6.53,3254,2125.31
Trinidad and Tobago,1287,5,,3.27,3259,2128.58
Trinidad and Tobago,1301,10,,6.53,3269,2135.11
Trinidad and Tobago,1315,21,,13.72,3290,2148.83
Trinidad and Tobago,1329,8,,5.23,3298,2154.06
Tunisia,139,3,,0.24,3,0.24
Tunisia,181,4,,0.32,7,0.56
Tunisia,195,1,,0.08,8,0.64
Tunisia,223,12,,0.97,20,1.61
Tunisia,237,13,,1.05,33,2.66
Tunisia,251,17,,1.38,50,4.04
Tunisia,265,3,,0.24,53,4.28
Tunisia,279,20,,1.62,73,5.9
Tunisia,293,24,,1.94,97,7.84
Tunisia,307,1,,0.08,98,7.92
Tunisia,321,7,,0.57,105,8.49
Tunisia,335,2,,0.16,107,8.65
Tunisia,349,1,,0.08,108,8.73
Tunisia,363,23,,1.86,131,10.59
Tunisia,377,16,,1.29,147,11.88
Tunisia,391,22,,1.78,169,13.66
Tunisia,405,18,,1.46,187,15.12
Tunisia,419,65,Others,5.26,252,20.38
Tunisia,433,60,Others,4.86,312,25.24
Tunisia,447,71,Alpha,5.75,383,30.99
Tunisia,461,74,Alpha,5.99,457,36.98
Tunisia,475,80,Alpha,6.47,537,43.45
Tunisia,489,19,,1.54,556,44.99
Tunisia,503,205,Alpha,16.59,761,61.58
Tunisia,517,75,Alpha,6.07,836,67.65
Tunisia,531,74,Delta,5.99,910,73.64
Tunisia,545,9,,0.73,919,74.37
Tunisia,559,12,,0.97,931,75.34
Tunisia,573,44,Delta,3.56,975,78.9
Tunisia,587,48,Delta,3.88,1023,82.78
Tunisia,601,49,Delta,3.97,1072,86.75
Tunisia,615,58,Delta,4.69,1130,91.44
Tunisia,629,59,Delta,4.77,1189,96.21
Tunisia,643,42,Delta,3.4,1231,99.61
Tunisia,657,86,Delta,6.96,1317,106.57
Tunisia,671,42,Delta,3.4,1359,109.97
Tunisia,685,49,Delta,3.97,1408,113.94
Tunisia,699,12,,0.97,1420,114.91
Tunisia,713,18,,1.46,1438,116.37
Tunisia,727,54,Omicron (BA.1),4.37,1492,120.74
Tunisia,741,56,Omicron (BA.1),4.53,1548,125.27
Tunisia,755,24,,1.94,1572,127.21
Tunisia,769,52,Omicron (BA.2),4.21,1624,131.42
Tunisia,783,52,Omicron (BA.2),4.21,1676,135.63
Tunisia,797,76,Omicron (BA.2),6.15,1752,141.78
Tunisia,811,38,Omicron (BA.2),3.08,1790,144.86
Tunisia,825,8,,0.65,1798,145.51
Tunisia,839,8,,0.65,1806,146.16
Tunisia,853,3,,0.24,1809,146.4
Tunisia,867,5,,0.4,1814,146.8
Tunisia,881,13,,1.05,1827,147.85
Tunisia,895,76,Omicron (BA.5),6.15,1903,154.0
Tunisia,909,27,,2.19,1930,156.19
Tunisia,923,10,,0.81,1940,157.0
Tunisia,937,2,,0.16,1942,157.16
Tunisia,993,2,,0.16,1944,157.32
Tunisia,1007,3,,0.24,1947,157.56
Tunisia,1021,6,,0.49,1953,158.05
Tunisia,1035,10,,0.81,1963,158.86
Tunisia,1049,3,,0.24,1966,159.1
Tunisia,1063,1,,0.08,1967,159.18
Tunisia,1105,4,,0.32,1971,159.5
Tunisia,1119,9,,0.73,1980,160.23
Tunisia,1133,4,,0.32,1984,160.55
Tunisia,1147,11,,0.89,1995,161.44
Tunisia,1161,3,,0.24,1998,161.68
Tunisia,1175,3,,0.24,2001,161.92
Tunisia,1189,1,,0.08,2002,162.0
Tunisia,1203,1,,0.08,2003,162.08
Tunisia,1231,1,,0.08,2004,162.16
Tunisia,1245,1,,0.08,2005,162.24
Tunisia,1259,2,,0.16,2007,162.4
Tunisia,1301,11,,0.89,2018,163.29
Tunisia,1315,21,,1.7,2039,164.99
Turkey,111,98,Others,1.15,98,1.15
Turkey,125,75,Others,0.88,173,2.03
Turkey,139,33,Others,0.39,206,2.42
Turkey,153,26,,0.3,232,2.72
Turkey,167,19,,0.22,251,2.94
Turkey,181,1,,0.01,252,2.95
Turkey,195,11,,0.13,263,3.08
Turkey,209,3,,0.04,266,3.12
Turkey,223,12,,0.14,278,3.26
Turkey,237,18,,0.21,296,3.47
Turkey,251,17,,0.2,313,3.67
Turkey,265,2,,0.02,315,3.69
Turkey,279,2,,0.02,317,3.71
Turkey,293,2,,0.02,319,3.73
Turkey,307,26,,0.3,345,4.03
Turkey,321,1,,0.01,346,4.04
Turkey,335,24,,0.28,370,4.32
Turkey,349,64,Others,0.75,434,5.07
Turkey,363,55,Alpha,0.64,489,5.71
Turkey,377,450,Alpha,5.27,939,10.98
Turkey,391,642,Others,7.52,1581,18.5
Turkey,405,1040,Others,12.19,2621,30.69
Turkey,419,913,Others,10.7,3534,41.39
Turkey,433,156,Beta,1.83,3690,43.22
Turkey,447,1098,Others,12.87,4788,56.09
Turkey,461,11,,0.13,4799,56.22
Turkey,475,398,Others,4.66,5197,60.88
Turkey,503,381,Others,4.46,5578,65.34
Turkey,517,559,Delta,6.55,6137,71.89
Turkey,531,1253,Delta,14.68,7390,86.57
Turkey,545,3831,Delta,44.89,11221,131.46
Turkey,559,2419,Delta,28.35,13640,159.81
Turkey,573,18345,Delta,214.96,31985,374.77
Turkey,587,22435,Delta,262.89,54420,637.66
Turkey,601,3321,Delta,38.91,57741,676.57
Turkey,615,1161,Delta,13.6,58902,690.17
Turkey,629,3048,Delta,35.72,61950,725.89
Turkey,643,1120,Delta,13.12,63070,739.01
Turkey,657,1389,Delta,16.28,64459,755.29
Turkey,671,2287,Delta,26.8,66746,782.09
Turkey,685,2255,Delta,26.42,69001,808.51
Turkey,699,1604,Delta,18.8,70605,827.31
Turkey,713,2218,Delta,25.99,72823,853.3
Turkey,727,2105,Omicron (BA.1),24.67,74928,877.97
Turkey,741,1634,Omicron (BA.1),19.15,76562,897.12
Turkey,755,513,Omicron (BA.1),6.01,77075,903.13
Turkey,769,1594,Omicron (BA.1),18.68,78669,921.81
Turkey,783,1303,Omicron (BA.2),15.27,79972,937.08
Turkey,797,39,Omicron (BA.2),0.46,80011,937.54
Turkey,811,808,Omicron (BA.2),9.47,80819,947.01
Turkey,825,568,Omicron (BA.2),6.66,81387,953.67
Turkey,839,210,Omicron (BA.2),2.46,81597,956.13
Turkey,853,389,Omicron (BA.2),4.56,81986,960.69
Turkey,867,395,Omicron (BA.2),4.63,82381,965.32
Turkey,881,260,Omicron (BA.5),3.05,82641,968.37
Turkey,895,953,Omicron (BA.5),11.17,83594,979.54
Turkey,909,243,Omicron (BA.5),2.85,83837,982.39
Turkey,923,539,Omicron (BA.5),6.32,84376,988.71
Turkey,937,756,Omicron (BA.5),8.86,85132,997.57
Turkey,951,607,Omicron (BA.5),7.11,85739,1004.68
Turkey,965,783,Omicron (BA.5),9.17,86522,1013.85
Turkey,979,238,Omicron (BA.5),2.79,86760,1016.64
Turkey,993,192,Omicron (BA.5),2.25,86952,1018.89
Turkey,1007,58,Omicron (BA.5),0.68,87010,1019.57
Turkey,1021,1214,Omicron (BA.5),14.23,88224,1033.8
Turkey,1035,305,Omicron (BQ.1),3.57,88529,1037.37
Turkey,1049,312,Omicron (BQ.1),3.66,88841,1041.03
Turkey,1063,285,Omicron (BQ.1),3.34,89126,1044.37
Turkey,1077,435,Omicron (BQ.1),5.1,89561,1049.47
Turkey,1091,1,,0.01,89562,1049.48
Turkey,1119,1,,0.01,89563,1049.49
Turkey,1147,2,,0.02,89565,1049.51
Turkey,1161,1,,0.01,89566,1049.52
Turkey,1175,1,,0.01,89567,1049.53
Turkey,1189,1,,0.01,89568,1049.54
Uganda,111,23,,0.49,23,0.49
Uganda,125,1,,0.02,24,0.51
Uganda,167,4,,0.08,28,0.59
Uganda,181,2,,0.04,30,0.63
Uganda,195,9,,0.19,39,0.82
Uganda,209,31,Others,0.66,70,1.48
Uganda,223,27,,0.57,97,2.05
Uganda,237,36,Others,0.76,133,2.81
Uganda,251,10,,0.21,143,3.02
Uganda,265,6,,0.13,149,3.15
Uganda,279,3,,0.06,152,3.21
Uganda,293,29,,0.61,181,3.82
Uganda,307,38,Others,0.8,219,4.62
Uganda,321,8,,0.17,227,4.79
Uganda,335,46,Others,0.97,273,5.76
Uganda,349,58,Others,1.23,331,6.99
Uganda,363,1,,0.02,332,7.01
Uganda,377,16,,0.34,348,7.35
Uganda,391,2,,0.04,350,7.39
Uganda,405,10,,0.21,360,7.6
Uganda,419,9,,0.19,369,7.79
Uganda,433,27,,0.57,396,8.36
Uganda,447,7,,0.15,403,8.51
Uganda,461,15,,0.32,418,8.83
Uganda,475,15,,0.32,433,9.15
Uganda,489,22,,0.47,455,9.62
Uganda,503,115,Delta,2.43,570,12.05
Uganda,517,134,Delta,2.84,704,14.89
Uganda,531,36,Delta,0.76,740,15.65
Uganda,545,74,Delta,1.57,814,17.22
Uganda,559,8,,0.17,822,17.39
Uganda,573,16,,0.34,838,17.73
Uganda,587,13,,0.28,851,18.01
Uganda,601,2,,0.04,853,18.05
Uganda,629,5,,0.11,858,18.16
Uganda,643,4,,0.08,862,18.24
Uganda,657,9,,0.19,871,18.43
Uganda,671,39,Delta,0.83,910,19.26
Uganda,685,13,,0.28,923,19.54
Uganda,699,3,,0.06,926,19.6
Uganda,713,7,,0.15,933,19.75
Uganda,727,18,,0.38,951,20.13
Uganda,769,71,Omicron (BA.1),1.5,1022,21.63
Uganda,783,2,,0.04,1024,21.67
Uganda,811,1,,0.02,1025,21.69
Uganda,839,1,,0.02,1026,21.71
Uganda,853,7,,0.15,1033,21.86
Uganda,867,17,,0.36,1050,22.22
Uganda,881,62,Omicron (BA.2),1.31,1112,23.53
Uganda,895,33,Omicron (BA.4),0.7,1145,24.23
Uganda,909,39,Omicron (BA.4),0.83,1184,25.06
Uganda,923,7,,0.15,1191,25.21
Uganda,937,17,,0.36,1208,25.57
Uganda,951,20,,0.42,1228,25.99
Uganda,965,6,,0.13,1234,26.12
Uganda,979,15,,0.32,1249,26.44
Uganda,993,24,,0.51,1273,26.95
Uganda,1007,19,,0.4,1292,27.35
Uganda,1035,27,,0.57,1319,27.92
Uganda,1049,17,,0.36,1336,28.28
Uganda,1063,29,,0.61,1365,28.89
Uganda,1077,11,,0.23,1376,29.12
Uganda,1091,13,,0.28,1389,29.4
Uganda,1105,12,,0.25,1401,29.65
Uganda,1119,11,,0.23,1412,29.88
Uganda,1133,5,,0.11,1417,29.99
Uganda,1147,1,,0.02,1418,30.01
Uganda,1189,7,,0.15,1425,30.16
Uganda,1203,22,,0.47,1447,30.63
Uganda,1217,11,,0.23,1458,30.86
Uganda,1231,12,,0.25,1470,31.11
Uganda,1245,6,,0.13,1476,31.24
Ukraine,111,2,,0.05,2,0.05
Ukraine,125,9,,0.23,11,0.28
Ukraine,139,22,,0.55,33,0.83
Ukraine,167,14,,0.35,47,1.18
Ukraine,181,3,,0.08,50,1.26
Ukraine,195,3,,0.08,53,1.34
Ukraine,209,10,,0.25,63,1.59
Ukraine,251,2,,0.05,65,1.64
Ukraine,265,3,,0.08,68,1.72
Ukraine,279,2,,0.05,70,1.77
Ukraine,307,1,,0.03,71,1.8
Ukraine,321,1,,0.03,72,1.83
Ukraine,349,43,Others,1.08,115,2.91
Ukraine,363,51,Others,1.28,166,4.19
Ukraine,391,1,,0.03,167,4.22
Ukraine,405,28,,0.71,195,4.93
Ukraine,419,3,,0.08,198,5.01
Ukraine,433,32,Alpha,0.81,230,5.82
Ukraine,447,1,,0.03,231,5.85
Ukraine,489,17,,0.43,248,6.28
Ukraine,503,7,,0.18,255,6.46
Ukraine,517,24,,0.6,279,7.06
Ukraine,531,35,Delta,0.88,314,7.94
Ukraine,545,19,,0.48,333,8.42
Ukraine,559,27,,0.68,360,9.1
Ukraine,573,1,,0.03,361,9.13
Ukraine,587,2,,0.05,363,9.18
Ukraine,601,12,,0.3,375,9.48
Ukraine,615,44,Delta,1.11,419,10.59
Ukraine,629,5,,0.13,424,10.72
Ukraine,643,32,Delta,0.81,456,11.53
Ukraine,657,87,Delta,2.19,543,13.72
Ukraine,671,30,Delta,0.76,573,14.48
Ukraine,685,60,Delta,1.51,633,15.99
Ukraine,699,132,Delta,3.32,765,19.31
Ukraine,713,48,Delta,1.21,813,20.52
Ukraine,727,29,,0.73,842,21.25
Ukraine,741,90,Omicron (BA.1),2.27,932,23.52
Ukraine,755,10,,0.25,942,23.77
Ukraine,769,20,,0.5,962,24.27
Ukraine,783,16,,0.4,978,24.67
Ukraine,797,4,,0.1,982,24.77
Ukraine,811,5,,0.13,987,24.9
Ukraine,825,15,,0.38,1002,25.28
Ukraine,839,3,,0.08,1005,25.36
Ukraine,853,11,,0.28,1016,25.64
Ukraine,867,6,,0.15,1022,25.79
Ukraine,881,8,,0.2,1030,25.99
Ukraine,895,12,,0.3,1042,26.29
Ukraine,909,16,,0.4,1058,26.69
Ukraine,923,52,Omicron (BA.5),1.31,1110,28.0
Ukraine,937,191,Omicron (BA.5),4.81,1301,32.81
Ukraine,951,53,Omicron (BA.5),1.33,1354,34.14
Ukraine,965,58,Omicron (BA.5),1.46,1412,35.6
Ukraine,979,70,Omicron (BA.5),1.76,1482,37.36
Ukraine,993,123,Omicron (BA.5),3.1,1605,40.46
Ukraine,1007,30,Omicron (BA.5),0.76,1635,41.22
Ukraine,1021,4,,0.1,1639,41.32
Ukraine,1035,21,,0.53,1660,41.85
Ukraine,1049,67,Omicron (BA.5),1.69,1727,43.54
Ukraine,1063,43,Omicron (BA.5),1.08,1770,44.62
Ukraine,1077,17,,0.43,1787,45.05
Ukraine,1091,191,Omicron (BA.5),4.81,1978,49.86
Ukraine,1105,83,Omicron (BA.5),2.09,2061,51.95
Ukraine,1119,78,Omicron (BQ.1),1.96,2139,53.91
Ukraine,1133,97,Omicron (XBB.1.5),2.44,2236,56.35
Ukraine,1147,158,Omicron (XBB.1.5),3.98,2394,60.33
Ukraine,1161,195,Omicron (XBB.1.5),4.91,2589,65.24
Ukraine,1175,141,Omicron (XBB.1.9),3.55,2730,68.79
Ukraine,1189,268,Omicron (XBB.1.9),6.75,2998,75.54
Ukraine,1203,136,Omicron (XBB.1.9),3.43,3134,78.97
Ukraine,1217,266,Omicron (XBB.1.9),6.7,3400,85.67
Ukraine,1231,68,Omicron (XBB.1.9),1.71,3468,87.38
Ukraine,1245,122,Omicron (XBB.1.9),3.07,3590,90.45
Ukraine,1259,12,,0.3,3602,90.75
Ukraine,1273,1,,0.03,3603,90.78
Ukraine,1287,15,,0.38,3618,91.16
Ukraine,1301,20,,0.5,3638,91.66
United Arab Emirates,111,133,Others,14.09,133,14.09
United Arab Emirates,125,891,Others,94.37,1024,108.46
United Arab Emirates,139,18,,1.91,1042,110.37
United Arab Emirates,153,107,Others,11.33,1149,121.7
United Arab Emirates,167,151,Others,15.99,1300,137.69
United Arab Emirates,181,4,,0.42,1304,138.11
United Arab Emirates,209,6,,0.64,1310,138.75
United Arab Emirates,223,65,Others,6.88,1375,145.63
United Arab Emirates,237,24,,2.54,1399,148.17
United Arab Emirates,251,38,Others,4.02,1437,152.19
United Arab Emirates,265,69,Others,7.31,1506,159.5
United Arab Emirates,279,55,Others,5.83,1561,165.33
United Arab Emirates,293,21,,2.22,1582,167.55
United Arab Emirates,307,64,Others,6.78,1646,174.33
United Arab Emirates,321,57,Others,6.04,1703,180.37
United Arab Emirates,335,38,Others,4.02,1741,184.39
United Arab Emirates,349,133,Others,14.09,1874,198.48
United Arab Emirates,363,146,Alpha,15.46,2020,213.94
United Arab Emirates,377,193,Alpha,20.44,2213,234.38
United Arab Emirates,391,191,Alpha,20.23,2404,254.61
United Arab Emirates,503,82,Delta,8.69,2486,263.3
United Arab Emirates,517,139,Delta,14.72,2625,278.02
United Arab Emirates,531,230,Delta,24.36,2855,302.38
United Arab Emirates,545,322,Delta,34.11,3177,336.49
United Arab Emirates,559,312,Delta,33.05,3489,369.54
United Arab Emirates,573,272,Delta,28.81,3761,398.35
United Arab Emirates,587,275,Delta,29.13,4036,427.48
United Arab Emirates,601,348,Delta,36.86,4384,464.34
United Arab Emirates,615,266,Delta,28.17,4650,492.51
United Arab Emirates,629,233,Delta,24.68,4883,517.19
United Arab Emirates,643,307,Delta,32.52,5190,549.71
United Arab Emirates,657,189,Delta,20.02,5379,569.73
United Arab Emirates,671,171,Delta,18.11,5550,587.84
United Arab Emirates,685,132,Delta,13.98,5682,601.82
United Arab Emirates,699,222,Delta,23.51,5904,625.33
United Arab Emirates,713,326,Omicron (BA.1),34.53,6230,659.86
United Arab Emirates,727,173,Omicron (BA.1),18.32,6403,678.18
United Arab Emirates,783,37,Omicron (BA.1),3.92,6440,682.1
United Arab Emirates,811,7,,0.74,6447,682.84
United Arab Emirates,867,8,,0.85,6455,683.69
United Arab Emirates,909,1,,0.11,6456,683.8
United Kingdom,111,4665,Others,69.1,4665,69.1
United Kingdom,125,2717,Others,40.25,7382,109.35
United Kingdom,139,1720,Others,25.48,9102,134.83
United Kingdom,153,4682,Others,69.35,13784,204.18
United Kingdom,167,2275,Others,33.7,16059,237.88
United Kingdom,181,1077,Others,15.95,17136,253.83
United Kingdom,195,1180,Others,17.48,18316,271.31
United Kingdom,209,2335,Others,34.59,20651,305.9
United Kingdom,223,4110,Others,60.88,24761,366.78
United Kingdom,237,5624,Others,83.31,30385,450.09
United Kingdom,251,9648,Others,142.91,40033,593.0
United Kingdom,265,11441,Others,169.47,51474,762.47
United Kingdom,279,16060,Others,237.89,67534,1000.36
United Kingdom,293,17607,Others,260.81,85141,1261.17
United Kingdom,307,17817,Others,263.92,102958,1525.09
United Kingdom,321,8340,Others,123.54,111298,1648.63
United Kingdom,335,21343,Others,316.15,132641,1964.78
United Kingdom,349,18388,Alpha,272.38,151029,2237.16
United Kingdom,363,28227,Alpha,418.12,179256,2655.28
United Kingdom,377,35718,Alpha,529.09,214974,3184.37
United Kingdom,391,27908,Alpha,413.4,242882,3597.77
United Kingdom,405,33235,Alpha,492.31,276117,4090.08
United Kingdom,419,32241,Alpha,477.58,308358,4567.66
United Kingdom,433,34050,Alpha,504.38,342408,5072.04
United Kingdom,447,20904,Alpha,309.65,363312,5381.69
United Kingdom,461,15241,Alpha,225.76,378553,5607.45
United Kingdom,475,14578,Alpha,215.94,393131,5823.39
United Kingdom,489,17019,Delta,252.1,410150,6075.49
United Kingdom,503,37133,Delta,550.05,447283,6625.54
United Kingdom,517,34139,Delta,505.7,481422,7131.24
United Kingdom,531,59580,Delta,882.55,541002,8013.79
United Kingdom,545,51598,Delta,764.31,592600,8778.1
United Kingdom,559,67628,Delta,1001.76,660228,9779.86
United Kingdom,573,62763,Delta,929.7,722991,10709.56
United Kingdom,587,75245,Delta,1114.59,798236,11824.15
United Kingdom,601,80370,Delta,1190.51,878606,13014.66
United Kingdom,615,78586,Delta,1164.08,957192,14178.74
United Kingdom,629,79675,Delta,1180.21,1036867,15358.95
United Kingdom,643,80231,Delta,1188.45,1117098,16547.4
United Kingdom,657,90120,Delta,1334.93,1207218,17882.33
United Kingdom,671,107529,Delta,1592.81,1314747,19475.14
United Kingdom,685,123843,Delta,1834.47,1438590,21309.61
United Kingdom,699,135863,Delta,2012.52,1574453,23322.13
United Kingdom,713,122070,Omicron (BA.1),1808.21,1696523,25130.34
United Kingdom,727,141216,Omicron (BA.1),2091.81,1837739,27222.15
United Kingdom,741,135116,Omicron (BA.1),2001.45,1972855,29223.6
United Kingdom,755,147023,Omicron (BA.1),2177.83,2119878,31401.43
United Kingdom,769,130471,Omicron (BA.1),1932.65,2250349,33334.08
United Kingdom,783,137229,Omicron (BA.2),2032.75,2387578,35366.83
United Kingdom,797,146417,Omicron (BA.2),2168.85,2533995,37535.68
United Kingdom,811,60741,Omicron (BA.2),899.75,2594736,38435.43
United Kingdom,825,41329,Omicron (BA.2),612.2,2636065,39047.63
United Kingdom,839,20051,Omicron (BA.2),297.01,2656116,39344.64
United Kingdom,853,10029,Omicron (BA.2),148.56,2666145,39493.2
United Kingdom,867,7593,Omicron (BA.2),112.47,2673738,39605.67
United Kingdom,881,15764,Omicron (BA.5),233.51,2689502,39839.18
United Kingdom,895,26522,Omicron (BA.5),392.87,2716024,40232.05
United Kingdom,909,23695,Omicron (BA.5),350.99,2739719,40583.04
United Kingdom,923,16927,Omicron (BA.5),250.74,2756646,40833.78
United Kingdom,937,10764,Omicron (BA.5),159.45,2767410,40993.23
United Kingdom,951,6681,Omicron (BA.5),98.96,2774091,41092.19
United Kingdom,965,5794,Omicron (BA.5),85.83,2779885,41178.02
United Kingdom,979,7843,Omicron (BA.5),116.18,2787728,41294.2
United Kingdom,993,12423,Omicron (BA.5),184.02,2800151,41478.22
United Kingdom,1007,11918,Omicron (BA.5),176.54,2812069,41654.76
United Kingdom,1021,7218,Omicron (BA.5),106.92,2819287,41761.68
United Kingdom,1035,5601,Omicron (BQ.1),82.97,2824888,41844.65
United Kingdom,1049,7311,Omicron (BQ.1),108.3,2832199,41952.95
United Kingdom,1063,12043,Omicron (BQ.1),178.39,2844242,42131.34
United Kingdom,1077,14260,Omicron (BQ.1),211.23,2858502,42342.57
United Kingdom,1091,9457,Omicron (BQ.1),140.09,2867959,42482.66
United Kingdom,1105,5440,Omicron (BQ.1),80.58,2873399,42563.24
United Kingdom,1119,8065,Omicron (XBB.1.5),119.47,2881464,42682.71
United Kingdom,1133,9517,Omicron (XBB.1.5),140.97,2890981,42823.68
United Kingdom,1147,9244,Omicron (XBB.1.5),136.93,2900225,42960.61
United Kingdom,1161,7929,Omicron (XBB.1.5),117.45,2908154,43078.06
United Kingdom,1175,4462,Omicron (XBB.1.5),66.09,2912616,43144.15
United Kingdom,1189,3160,Omicron (XBB.1.5),46.81,2915776,43190.96
United Kingdom,1203,2344,Omicron (XBB.1.5),34.72,2918120,43225.68
United Kingdom,1217,1570,Omicron (XBB.1.5),23.26,2919690,43248.94
United Kingdom,1231,1181,Omicron (XBB.1.5),17.49,2920871,43266.43
